راغونډېدل	non_verb	
راکاږل	non_verb	
راکټ	non_verb	n. m.
راکټي	non_verb	adj.
راکش	non_verb	n. m.
راکښل	regular_simple	v. trans.
راکم	non_verb	
راکم کول	non_verb	
راکوز	non_verb	adj.
راکوزېدل	stative_compound_standard	v. stat. comp. intrans.
راکول	regular_simple	v. trans.
راګرځول	non_verb	
راګرزول	non_verb	
راګوزار کول	non_verb	
راګیر	non_verb	adj.
راګیر	non_verb	
راګیر کول	dynamic_compound	v. stat. comp. trans.
راګیرول	regular_simple	v. stat. comp. trans.
رالوېدل	non_verb	
رامنځ ته کول	non_verb	
رامنځ ته کېدل	non_verb	
رامېنځ ته کول	non_verb	
رامېنځ ته کېدل	non_verb	
رانجه	non_verb	n. m. pl.
رانږدې	regular_simple	loc. adv.
رانغاړل	non_verb	
رانیسل	regular_simple	v. trans.
رانیول	non_verb	
راڼۍ	non_verb	n. f.
راهب	non_verb	n. m. anim. unisex
راهداري	non_verb	n. f.
راهسکېدونکی	non_verb	adj.
راهیسې	non_verb	
راهیسې	non_verb	
راواردول	non_verb	
راواردېدل	non_verb	
راوتل	regular_simple	v. intrans.
راوړل	regular_simple	v. trans.
راوستل	regular_simple	v. trans.
راولپینډۍ	non_verb	
راویښ	non_verb	adj.
راویښول	regular_simple	v. stat. comp. trans.
راویښېدل	stative_compound_standard	v. stat. comp. intrans.
رای	non_verb	
رایادول	non_verb	
رائج	non_verb	adj.
رائجول	regular_simple	v. stat. comp. trans.
رائجېدل	stative_compound_standard	v. stat. comp. intrans.
رایه	non_verb	n. f.
رایه ورکول	regular_simple	v. dyn. comp. trans.
رب	non_verb	n. m. anim.
رب	non_verb	n. m.
رب العزت	non_verb	n. m. anim.
رباب	non_verb	n. m.
ربابي	non_verb	n. m. anim.
رباعي	non_verb	n. f.
ربړ	non_verb	n. m.
ربړنه	non_verb	n. f.
ربړول	regular_simple	v. trans.
ربط	non_verb	n. m.
ربطي	non_verb	adj.
ربع	non_verb	n. f.
ربل	non_verb	adj.
ربلول	regular_simple	v. stat. comp. trans.
ربلونکی	non_verb	n. m.
ربلېدل	stative_compound_standard	v. stat. comp. intrans.
ربن	non_verb	n. m.
ربیع	non_verb	n. f.
رپ	non_verb	n. m.
رپوټ	non_verb	n. m.
رپوټول	regular_simple	v. stat. comp. trans.
رپول	regular_simple	v. trans.
رپېدل	stative_compound_standard	v. intrans.
رتبه	non_verb	n. f.
رټ	regular_simple	adj. / adv.
رټل	regular_simple	v. trans.
رټل شوی	non_verb	adj.
رټلی	non_verb	adj.
رټه	non_verb	n. f.
رټه لګول	regular_simple	v. dyn. comp. trans.
رټول	regular_simple	v. stat. comp. trans.
رټېدل	stative_compound_standard	v. stat. comp. intrans.
رجحان	non_verb	n. m.
رجسټر	non_verb	n. m.
رجسټر کول	dynamic_compound	v. stat. comp. trans.
رجسټر کېدل	stative_compound_special	v. stat. comp. intrans.
رجم	non_verb	n. m.
رجوع	non_verb	n. f.
رجوع کول	dynamic_compound	v. dyn. comp. trans.
رجیم	non_verb	adj.
رحم	non_verb	n. m.
رحم دل	non_verb	adj.
رحم دلي	non_verb	n. f.
رحمت	non_verb	n. m.
رحمه الله	non_verb	interj.
رحمېدل	stative_compound_standard	v. intrans.
رحیم	non_verb	adj.
رخ	non_verb	n. m.
رخ	non_verb	n. m.
رخت	non_verb	n. m.
رخسار	non_verb	n. m.
رخصت	non_verb	n. m.
رخصت کول	dynamic_compound	v. stat. comp. trans.
رخصت کېدل	stative_compound_special	v. stat. comp. intrans.
رخصتي	non_verb	n. f.
رخه	non_verb	n. f.
رخه کول	non_verb	
رد	non_verb	n. m.
رد عمل	non_verb	n. m. anim. unisex
رد عمل کول	dynamic_compound	v. dyn. comp. trans.
رد کول	dynamic_compound	v. stat. comp. trans.
رد کېدل	stative_compound_special	v. stat. comp. intrans.
ردعمل	non_verb	n. m.
ردول	regular_simple	v. stat. comp. trans.
ردېدل	stative_compound_standard	v. stat. comp. intrans.
ردیف	non_verb	n. m.
رډ	non_verb	adj.
رډ	non_verb	adj. / n. f.
رډ رډ	regular_simple	adv.
رډېدل	stative_compound_standard	v. stat. comp. intrans.
رذالت	non_verb	n. m.
رذیل	non_verb	adj.
رزق	non_verb	n. m.
رزم	non_verb	
رژېدل	stative_compound_standard	v. intrans.
رژیم	non_verb	n. m.
رسا	regular_simple	n. f. / adj. / adv.
رسالت	non_verb	n. m.
رساله	non_verb	n. f.
رسام	non_verb	n. m. anim. unisex
رسامي	non_verb	n. f.
رسایي	non_verb	n. f.
رستورانت	non_verb	n. m.
رسټورانت	non_verb	n. m.
رسټورنټ	non_verb	n. m.
رسدګي	non_verb	n. f.
رسم	non_verb	n. m.
رسم	non_verb	n. m.
رسم الخط	non_verb	n. m.
رسم و رواج	non_verb	
رسماً	regular_simple	adv.
رسمول	regular_simple	v. stat. comp. trans.
رسمي	non_verb	adj.
رسمیت	non_verb	n. m.
رسمېدل	stative_compound_standard	v. stat. comp. intrans.
رسنۍ	non_verb	n. f.
رسوا	non_verb	adj.
رسوا کول	dynamic_compound	v. stat. comp. trans.
رسوا کېدل	stative_compound_special	v. stat. comp. intrans.
رسوایي	non_verb	n. f.
رسوایي	non_verb	n. f.
رسوخ	non_verb	n. m.
رسول	non_verb	n. m.
رسول	regular_simple	v. trans.
رسولۍ	non_verb	n. f.
رسۍ	non_verb	n. f.
رسید	non_verb	n. m.
رسېدل	stative_compound_standard	v. intrans.
رسېدنه	non_verb	n. f.
رش	non_verb	n. m.
رشاد	non_verb	n. m.
رشته	non_verb	n. f.
رشته دار	non_verb	n. m. anim. unisex
رشته داری	non_verb	n. m. anim. unisex
رشته داري	non_verb	n. f.
رشتیا	regular_simple	adj. / adv.
رشخندي	non_verb	n. f.
رشقه	non_verb	n. f.
رشکه	non_verb	n. f.
رشوت	non_verb	n. m.
رشوت اخیستل	regular_simple	v. dyn. comp. trans.
رشوت خور	non_verb	n. m. anim. unisex
رشوت خوري	non_verb	n. f.
رشوت ورکول	regular_simple	v. dyn. comp. trans.
رشوتخور	non_verb	n. m. anim. unisex
رشوتخوري	non_verb	n. f.
رښتنی	non_verb	adj.
رښتونی	non_verb	adj.
رښتیا	regular_simple	adj. / adv.
رښتیامل	non_verb	adj.
رښتیانی	non_verb	adj.
رښتین	non_verb	adj.
رښتینوالي	non_verb	n. f.
رښتینی	non_verb	adj.
رضا	non_verb	n. f. / adj.
رضا کول	non_verb	
رضا کېدل	non_verb	
رضاکار	non_verb	n. m.
رضامن	non_verb	adj.
رضامند	non_verb	adj.
رضامندي	non_verb	n. f.
رضایت	non_verb	n. m.
رعایت	non_verb	n. m.
رعایت کول	dynamic_compound	v. dyn. comp. trans.
رعایتول	regular_simple	v. stat. comp. trans.
رعیت	non_verb	n. m.
رغا	non_verb	n. f.
رغاونه	non_verb	n. f.
رغړول	regular_simple	v. trans.
رغړېدل	stative_compound_standard	v. intrans.
رغنده	non_verb	adj.
رغول	regular_simple	v. stat. comp. trans.
رغونه	non_verb	n. f.
رغۍ	non_verb	n. f.
رغېدل	stative_compound_standard	v. stat. comp. intrans.
رفتار	non_verb	n. m.
رفع	non_verb	n. f.
رفع کول	dynamic_compound	v. stat. comp. trans.
رفع کول	dynamic_compound	v. stat. comp. trans.
رفع کېدل	stative_compound_special	v. stat. comp. intrans.
رفیق	non_verb	n. m.
رقابت	non_verb	n. m.
رقاص	non_verb	n. m. anim. unisex / n. m.
رقت	non_verb	n. m.
رقص	non_verb	n. m.
رقم	non_verb	n. m.
رقیق	non_verb	adj. / n. m.
رک	non_verb	adj.
رک	non_verb	adj.
رک روغ	non_verb	adj. doub.
رکاب	non_verb	n. m.
رکات	non_verb	n. m.
رکاوټ	non_verb	n. m.
رکشا	non_verb	n. f.
رکعت	non_verb	n. m.
رکن	non_verb	n. m. / n. m. anim. unisex
رکود	non_verb	n. m.
رکېبي	non_verb	n. f.
رګ	non_verb	n. m.
رګ شلېدل	non_verb	
رماز	non_verb	n. m.
رمباړه	non_verb	n. f.
رمبی	non_verb	n. m.
رمټ	non_verb	particle
رمز	non_verb	n. m.
رمضان	non_verb	n. m.
رمه	non_verb	n. f.
رمی	non_verb	particle
رنج	non_verb	n. m.
رنجه	non_verb	n. f.
رنځ	non_verb	n. m.
رنځړی	non_verb	adj.
رنځمن	non_verb	adj.
رنځور	non_verb	adj. / n. m. anim. unisex
رنځورپال	non_verb	n. m. anim. unisex
رنځول	regular_simple	v. trans.
رنځېدل	stative_compound_standard	v. intrans.
رنده	non_verb	n. f.
رنډۍ	non_verb	n. f.
رنګ	non_verb	n. m.
رنګ	non_verb	n. m.
رنګ سور کېدل	non_verb	
رنګ کاټ	non_verb	
رنګ ورکول	regular_simple	v. dyn. comp. trans.
رنګارنګ	non_verb	adj.
رنګارنګي	non_verb	n. f.
رنګمال	non_verb	n. m.
رنګمالي	non_verb	n. f.
رنګه	non_verb	adj.
رنګوټ	non_verb	n. m. anim. unisex
رنګول	regular_simple	v. stat. comp. trans.
رنګېدل	stative_compound_standard	v. stat. comp. intrans.
رنګین	non_verb	adj.
رڼا	non_verb	n. f.
رڼا کول	dynamic_compound	v. stat. comp. trans.
رڼا کېدل	stative_compound_special	v. stat. comp. intrans.
رڼول	regular_simple	v. trans.
رڼول	non_verb	
رڼېدل	non_verb	
رها	non_verb	adj.
رهائي	non_verb	n. f.
رهبانیت	non_verb	n. m.
رهبر	non_verb	n. m. anim. unisex
رهبري	non_verb	n. f.
رهبري کول	dynamic_compound	v. dyn./stat. comp. trans.
رهن	non_verb	n. m.
رهن	non_verb	n. m.
رهنما	non_verb	n. m. anim. unisex
رهنمایي	non_verb	n. f.
رهي	non_verb	adj.
رهي کول	dynamic_compound	v. stat. comp. trans.
رهي کېدل	stative_compound_special	v. stat. comp. intrans.
رو	regular_simple	adj. / adv.
روا	non_verb	adj.
روا کول	dynamic_compound	v. stat. comp. trans.
رواج	non_verb	n. m.
رواجي	non_verb	adj.
رواش	non_verb	n. m.
رواق	non_verb	n. m.
روان	non_verb	adj.
روان	non_verb	n. m.
روانشناسي	non_verb	n. f.
روانول	regular_simple	v. stat. comp. trans.
رواني	non_verb	adj.
رواني	non_verb	n. f. / adj.
روانېدل	stative_compound_standard	v. stat. comp. intrans.
روایت	non_verb	n. m.
روباټ	non_verb	n. m.
روپۍ	non_verb	n. f.
روټه	non_verb	n. f.
روټۍ	non_verb	n. f.
روټین	non_verb	n. m.
روح	non_verb	n. m.
روح القدس	non_verb	n. m.
روحاني	non_verb	adj.
روحانیت	non_verb	n. m.
روحي	non_verb	adj.
روحیات	non_verb	n. m.
روحیه	non_verb	n. f.
رود	non_verb	n. m.
رودل	regular_simple	v. trans.
رودل	regular_simple	v. trans.
رودونی	non_verb	n. m. anim.
روډه	non_verb	n. f.
روډه مست	non_verb	adj. / n. m. anim. unisex
روړی	non_verb	n. m.
روزانه	regular_simple	adv.
روزګار	non_verb	n. m.
روزل	regular_simple	v. trans.
روزنامچه	non_verb	n. f.
روزنتون	non_verb	n. m.
روزنځای	non_verb	n. m.
روزنځی	non_verb	n. m.
روزنه	non_verb	n. f.
روزنیز	non_verb	adj.
روزه	non_verb	n. f.
روزي	non_verb	n. f.
روژه	non_verb	n. f.
روژه ماتی	non_verb	n. m.
روژه نیول	regular_simple	v. dyn. comp. trans.
روږدول	regular_simple	v. stat. comp. trans.
روږدی	non_verb	adj.
روږدی کول	dynamic_compound	v. stat. comp. trans.
روږدی کېدل	stative_compound_special	v. stat. comp. intrans.
روږدیتوب	non_verb	n. m.
روږدېدل	stative_compound_standard	v. stat. comp. intrans.
روس	non_verb	n. m.
روستاړی	non_verb	n. m.
روسی	non_verb	n. m. anim. unisex
روسیه	non_verb	n. f.
روش	non_verb	n. m.
روشن فکر	non_verb	adj.
روشندان	non_verb	n. m.
روښان	non_verb	adj.
روښانه	non_verb	adj.
روښانول	regular_simple	v. stat. comp. trans.
روښانېدل	stative_compound_standard	v. stat. comp. intrans.
روښنایي	non_verb	n. f.
روښنایي کول	dynamic_compound	v. stat. comp. trans.
روښنایي کېدل	stative_compound_special	v. stat. comp. intrans.
روغ	non_verb	adj.
روغ جوړ	non_verb	adj. doub.
روغ رمټ	non_verb	adj. doub.
روغانۍ	non_verb	n. f.
روغبړ	non_verb	n. m.
روغتون	non_verb	n. m.
روغتیا	non_verb	n. f.
روغتیایي	non_verb	adj.
روغنۍ	non_verb	n. f.
روغه	non_verb	n. f.
روغه جوړه	non_verb	
روغه کول	dynamic_compound	v. dyn. comp. trans.
روغول	regular_simple	v. stat. comp. trans.
روغېدل	stative_compound_standard	v. stat. comp. intrans.
رول	non_verb	n. m.
رومال	non_verb	n. m.
رومي	non_verb	
رومي بانجان	non_verb	
رونق	non_verb	n. m.
روڼ	non_verb	adj.
روڼ	non_verb	n. m.
روڼ انده	non_verb	adj.
روڼتیا	non_verb	n. f.
روڼول	non_verb	
روڼېدل	non_verb	
رویا	non_verb	n. f.
رویبار	non_verb	n. m.
رویکار	non_verb	adj.
رویکارول	regular_simple	v. stat. comp. trans.
رویکارېدل	stative_compound_standard	v. stat. comp. intrans.
رویه	non_verb	n. f.
رویه ساتل	regular_simple	v. dyn. comp. trans.
ریا	non_verb	n. f.
ریاست	non_verb	n. m.
ریاض	non_verb	n. m.
ریاضي	non_verb	adj.
ریاکار	non_verb	n. m. anim. unisex
ریاکاري	non_verb	
رېبار	non_verb	n. m. anim. unisex
رېبل	regular_simple	v. trans.
ریبن	non_verb	n. m.
ریټایر	non_verb	adj.
ریټایر کول	dynamic_compound	v. stat. comp. trans.
ریټایر کېدل	stative_compound_special	v. stat. comp. intrans.
ریچن	non_verb	adj.
ریچې ریچې	non_verb	adj.
ریچې ریچې	non_verb	adj.
ریچې ریچې کول	dynamic_compound	v. stat. comp. trans.
ریچې ریچې کېدل	stative_compound_special	v. stat. comp. intrans.
ریحان	non_verb	n. m.
ریخ	non_verb	n. m.
ریخ	non_verb	n. m.
ریډیو	non_verb	n. f.
رېړه	non_verb	n. f.
رېز	non_verb	n. m.
رېزر	non_verb	n. m.
رېزش	non_verb	n. m.
رېزه	non_verb	n. f.
رېزه رېزه	non_verb	adj.
رېزه رېزه	non_verb	adj.
رېزه رېزه کول	dynamic_compound	v. stat. comp. trans.
رېزه رېزه کېدل	stative_compound_special	v. stat. comp. intrans.
رېږدېدا	non_verb	n. f.
رېږدېدل	stative_compound_standard	v. intrans.
ریشخند	non_verb	n. m.
رېشل	regular_simple	v. trans.
ریشه	non_verb	n. f.
ریښتونی	non_verb	adj.
رېښم	non_verb	n. m. pl.
رېښمانګی	non_verb	adj.
رېښمین	non_verb	adj.
ریښه	non_verb	n. f.
رېښه	non_verb	n. f.
رېښه	non_verb	n. f.
ریفري	non_verb	n. m. anim. unisex
رېفورم	non_verb	n. m.
ریکارډ	non_verb	n. m.
ریکارډ جوړول	regular_simple	v. dyn. comp. trans.
ریکارډ کول	dynamic_compound	v. stat. comp. trans.
ریکارډ کېدل	stative_compound_special	v. stat. comp. intrans.
ریکبی	non_verb	n. m.
رېکشا	non_verb	n. f.
رېګ	non_verb	n. m. pl.
رېګمال	non_verb	n. m.
رېګین	non_verb	adj.
رېګینه	non_verb	adj.
ریل	non_verb	n. m.
ریل	regular_simple	v. gramm. trans.
رېل	non_verb	n. m.
ریلګاډی	non_verb	n. f.
ریلنګ	non_verb	n. m.
ریلینګ	non_verb	n. m.
رېمن	non_verb	adj.
ریموټ	non_verb	n. m.
رینجاړه	non_verb	n. f.
رېوړۍ	non_verb	n. f.
رییس	non_verb	n. m. anim.
رئیس	non_verb	n. m. anim. unisex
ړپ	non_verb	n. m.
ړچ	non_verb	n. m.
ړچول	regular_simple	v. trans.
ړقول	regular_simple	v. trans.
ړندکی	non_verb	adj. / n. m. anim. unisex
ړندول	regular_simple	v. stat. comp. trans.
ړندېدل	stative_compound_standard	v. stat. comp. intrans.
ړنګ	non_verb	adj.
ړنګول	regular_simple	v. stat. comp. trans.
ړنګی	non_verb	n. f.
ړنګۍ	non_verb	n. f.
ړنګېدل	stative_compound_standard	v. stat. comp. intrans.
ړومبنی	non_verb	adj.
ړومبی	non_verb	adj.
ړوند	non_verb	adj.
ړوندوالی	non_verb	n. m.
ړوندول	regular_simple	v. stat. comp. trans.
ړوندېدل	stative_compound_standard	v. stat. comp. intrans.
ړی	non_verb	suff.
ړینګی	non_verb	n. f.
زا	non_verb	n. f.
زاد	non_verb	suff.
زاربوټي	non_verb	n. m. pl.
زاره ترکی	non_verb	adj.
زاره چاودی	non_verb	adj.
زارول	non_verb	
زاري	non_verb	n. f.
زاري کول	dynamic_compound	v. dyn. comp. trans.
زارۍ منت	non_verb	n. m.
زاړه واړه	non_verb	
زاغ	non_verb	n. m. anim. unisex
زانګل	regular_simple	v. gramm. trans.
زانګو	non_verb	n. f.
زانو	non_verb	n. m.
زانو وهل	dynamic_compound	v. dyn. comp. trans.
زاڼه	non_verb	n. f.
زاڼی	non_verb	n. m. anim. unisex
زاڼی	non_verb	n. m. anim. unisex
زاهد	non_verb	n. m. anim. unisex / adj.
زاهدي	non_verb	n. f.
زاویه	non_verb	n. f.
زایپه	non_verb	n. f.
زایر	non_verb	n. m. anim. unisex
زایل	non_verb	adj.
زایلول	regular_simple	v. stat. comp. trans.
زبان	non_verb	n. m.
زبان زد	non_verb	adj.
زباني	non_verb	adj.
زبرځواک	non_verb	n. m.
زبردست	non_verb	adj.
زبردستي	non_verb	n. f.
زبرګ	non_verb	adj. / n. m. anim. unisex
زبور	non_verb	n. m.
زبون	non_verb	adj.
زبون	non_verb	n. m.
زبېرګی	non_verb	n. m.
زبېرګي کول	dynamic_compound	v. dyn. comp. trans.
زبېښاک	non_verb	n. m.
زبېښاکګر	non_verb	n. m. anim. unisex
زبېښل	regular_simple	v. trans.
زجر	non_verb	n. m.
زحمت	non_verb	n. m.
زحمت کش	non_verb	adj.
زخم	non_verb	n. m.
زخمي	non_verb	adj.
زخمي کول	dynamic_compound	v. stat. comp. trans.
زخمي کېدل	stative_compound_special	v. stat. comp. intrans.
زخه	non_verb	n. f.
زدکړه	non_verb	n. f.
زدکړیال	non_verb	n. m. anim. unisex
زدکوونکی	non_verb	n. m. anim. unisex
زده	non_verb	adj.
زده	non_verb	adj. / suffix.
زده کړه	non_verb	n. f.
زده کړیال	non_verb	n. m. anim. unisex
زده کول	dynamic_compound	v. stat. comp. trans.
زده کوونکی	non_verb	n. m. anim. unisex
زر	regular_simple	adv.
زر	non_verb	n. m. / n. m. pl.
زر	non_verb	num.
زر تر زره	regular_simple	adv.
زر زر	regular_simple	adv.
زراعت	non_verb	n. m.
زراعتي	non_verb	adj.
زرافه	non_verb	n. f.
زرچوبه	non_verb	n. f.
زرچوبه	non_verb	n. f.
زرخیز	non_verb	adj.
زرخېز	non_verb	adj.
زرخېزه	non_verb	adj.
زردالو	non_verb	n. m.
زردچوبه	non_verb	n. f.
زردشت	non_verb	n. m. anim. unisex / adj.
زردشتي	non_verb	n. f.
زردکه	non_verb	n. f.
زردوم	non_verb	n. m.
زرغون	non_verb	adj.
زرغونول	regular_simple	v. stat. comp. trans.
زرغونېدل	stative_compound_standard	v. stat. comp. intrans.
زرک	non_verb	n. m.
زرکه	non_verb	n. f.
زرګر	non_verb	n. m. anim. unisex
زرګونه	non_verb	num.
زرنیخ	non_verb	
زره	non_verb	interj.
زره	non_verb	n. f.
زره بکتر	non_verb	n. m.
زره پوښ	non_verb	adj.
زره زره	non_verb	adj.
زره زره کول	dynamic_compound	v. stat. comp. trans.
زره زره کېدل	stative_compound_special	v. stat. comp. intrans.
زرها	non_verb	num.
زرین	non_verb	adj.
زړبودي	non_verb	n. f.
زړتوب	non_verb	n. m.
زړتیا	non_verb	n. f.
زړښت	non_verb	n. m.
زړګی	non_verb	n. m.
زړه	non_verb	n. m.
زړه بدوالی	non_verb	n. m.
زړه بدېدل	non_verb	
زړه بدېدنه	non_verb	n. f.
زړه پوری	non_verb	adj.
زړه ترکی	non_verb	adj.
زړه تورن	non_verb	adj.
زړه تورول	non_verb	
زړه ټکی	non_verb	n. m.
زړه چاودی	non_verb	adj.
زړه خوړینی	non_verb	adj.
زړه خوږی	non_verb	adj.
زړه خوږی	non_verb	n. m.
زړه خوږي	non_verb	n. f.
زړه ډغی	non_verb	adj.
زړه راښکون	non_verb	n. m.
زړه راښکونکی	non_verb	adj.
زړه ساتل	regular_simple	v. dyn. comp. trans.
زړه سواندی	non_verb	adj.
زړه سوی	non_verb	n. m.
زړه سوی کول	dynamic_compound	v. dyn. comp. trans.
زړه شین	non_verb	adj.
زړه شین کوونکی	non_verb	adj.
زړه غورځېدل	non_verb	
زړه کېدل	non_verb	
زړه ماتول	regular_simple	v. dyn. comp. trans.
زړه مړېدل	non_verb	
زړه نا زړه	regular_simple	adj. / adv.
زړه نا زړه کېدل	stative_compound_special	v. stat. comp. intrans.
زړه ور	non_verb	adj.
زړه ورتوب	non_verb	n. m.
زړه ورتوب	non_verb	n. m.
زړه ورتیا	non_verb	n. f.
زړه ورول	non_verb	
زړه وهل	dynamic_compound	v. dyn. comp. trans.
زړور	non_verb	adj.
زړورتوب	non_verb	n. m.
زړورتیا	non_verb	n. f.
زړول	regular_simple	v. stat. comp. trans.
زړونه	non_verb	n. m. pl.
زړی	non_verb	n. m.
زړېدل	stative_compound_standard	v. stat. comp. intrans.
زشت	non_verb	adj.
زښت	regular_simple	adv.
زعامت	non_verb	n. m.
زعفران	non_verb	n. m.
زغاله	non_verb	n. f.
زغرد	non_verb	adj.
زغره	non_verb	n. f.
زغروال	non_verb	adj.
زغروبی	non_verb	n. m. anim. unisex
زغم	non_verb	n. m.
زغمل	regular_simple	v. trans.
زغمېدونکی	non_verb	adj.
زغن	non_verb	n. m.
زغوپر	non_verb	n. m.
زکات	non_verb	n. m.
زکام	non_verb	n. m.
زګېروی	non_verb	n. m.
زګېروی کول	dynamic_compound	v. dyn. comp. trans.
زګېروی کول	dynamic_compound	v. dyn. comp. trans.
زګېروي کول	dynamic_compound	v. dyn. comp. trans.
زلال	non_verb	adj.
زلپۍ	non_verb	n. f.
زلزله	non_verb	n. f.
زلزول	non_verb	n. m.
زلفې	non_verb	n. f. pl.
زلقېدل	stative_compound_standard	v. intrans.
زلکېدل	stative_compound_standard	v. intrans.
زلمی	non_verb	n. m. anim. unisex
زلمیتوب	non_verb	n. m.
زلند	non_verb	adj.
زله	non_verb	adj.
زم	non_verb	n. m.
زما	non_verb	pron.
زمام	non_verb	n. m.
زمانه	non_verb	n. f.
زماني چوکاټ	non_verb	n. m.
زمرد	non_verb	n. m.
زمرود	non_verb	n. m.
زمری	non_verb	n. m. anim. unisex
زمرین	non_verb	n. m.
زمزمه	non_verb	n. f.
زمزه	non_verb	n. f. anim.
زمکه	non_verb	n. f.
زمنه پوهی	non_verb	adj.
زمنی	non_verb	adj.
زمه دار	non_verb	n. m. anim. unisex / adj.
زموخ	non_verb	adj.
زموخت	non_verb	adj.
زموخت	non_verb	adj.
زموږ	non_verb	pron.
زمول	non_verb	adj.
زمولول	regular_simple	v. stat. comp. trans.
زمولېدل	stative_compound_standard	v. stat. comp. intrans.
زمونږ	non_verb	pron.
زمیدار	non_verb	n. m. anim. unisex
زمیداري	non_verb	n. f.
زمیداري کول	dynamic_compound	v. dyn. comp. trans.
زمېری	non_verb	n. m. anim. unisex
زمیندار	non_verb	n. m. anim. unisex
زمینداري	non_verb	n. f.
زمینه	non_verb	n. f.
زمینه سازي	non_verb	n. f.
زمیني	non_verb	adj.
زنا	non_verb	n. f.
زناکار	non_verb	n. m. anim. unisex / adj.
زنانه	non_verb	adj.
زنانه	non_verb	
زنبور	non_verb	n. m.
زنځ	non_verb	n. m.
زنځیر	non_verb	n. m.
زنچخی	non_verb	n. m.
زنخ	non_verb	n. m.
زنخدان	non_verb	n. m.
زندان	non_verb	n. m.
زنداني	non_verb	n. m. anim. unisex
زندګي	non_verb	n. f.
زنده	non_verb	adj.
زنده باد	non_verb	interj.
زندیق	non_verb	adj. / n. m. anim. unisex
زنزه	non_verb	n. f.
زنګ	non_verb	n. m.
زنګ اخستل	regular_simple	v. dyn. comp. trans.
زنګ وهل	dynamic_compound	v. dyn. comp. trans.
زنګا	non_verb	n. f.
زنګل	regular_simple	v. gramm. trans.
زنګول	regular_simple	v. trans.
زنګوله	non_verb	n. f.
زنګون	non_verb	n. m.
زنګېدل	stative_compound_standard	v. intrans.
زنه	non_verb	n. f.
زنه	non_verb	n. f.
زه	non_verb	pron.
زهد	non_verb	n. m.
زهر	non_verb	n. m. pl.
زهرالود	non_verb	adj.
زهرجن	non_verb	adj.
زهردار	non_verb	adj.
زهروي	non_verb	adj.
زهروي	non_verb	adj.
زهري	non_verb	adj.
زهریله	non_verb	adj.
زهیر	non_verb	adj.
زهیرول	regular_simple	v. stat. comp. trans.
زهیرېدل	stative_compound_standard	v. stat. comp. intrans.
زو	non_verb	
زو	non_verb	n. m.
زوال	non_verb	n. m.
زوجي	non_verb	adj.
زوجیت	non_verb	n. m.
زود رنجه	non_verb	adj.
زور	non_verb	n. m.
زور	non_verb	n. m.
زور اچول	regular_simple	v. dyn. comp. trans.
زور کول	dynamic_compound	v. dyn. comp. trans.
زور لګول	regular_simple	v. dyn. comp. trans.
زوردار	non_verb	adj.
زورکی	non_verb	n. m.
زورنه	non_verb	n. f.
زورواکی	non_verb	n. m. anim. unisex / adj.
زورواکي	non_verb	n. f.
زورور	non_verb	adj.
زورول	regular_simple	v. trans.
زورېدل	stative_compound_standard	v. intrans.
زوړ	non_verb	adj.
زوړند	non_verb	adj.
زوړندول	regular_simple	v. stat. comp. trans.
زوړندېدل	stative_compound_standard	v. stat. comp. intrans.
زوز	non_verb	n. m.
زوزات	non_verb	n. m.
زوزاد	non_verb	n. m.
زوږ	non_verb	n. m.
زوږتلانګه	non_verb	n. f.
زوکړه	non_verb	n. f.
زوکول	non_verb	
زوکونه	non_verb	n. f.
زول	non_verb	n. m.
زول	non_verb	n. m.
زولانه	non_verb	n. f.
زولنه	non_verb	n. f.
زوم	non_verb	n. m. anim. fam.
زومبکی	non_verb	n. m.
زونبه	non_verb	n. f.
زونګه	non_verb	n. f.
زوول	non_verb	
زوی	non_verb	n. m. anim. fam.
زۍ	non_verb	n. f.
زیات	regular_simple	adj. / adv.
زیات کول	dynamic_compound	v. stat. comp. trans.
زیات کېدل	stative_compound_special	v. stat. comp. intrans.
زیاتر	regular_simple	adv.
زیاتره	regular_simple	adv. / adj.
زیاتره	regular_simple	adv.
زیاتوالی	non_verb	n. m.
زیاتول	regular_simple	v. stat. comp. trans.
زیاتی	non_verb	n. m.
زیاتي	non_verb	n. f.
زیاتی خور	non_verb	n. m. anim. unisex
زیاتی کول	dynamic_compound	v. dyn. comp. trans.
زیاتي کول	dynamic_compound	v. dyn. comp. trans.
زیاتېدل	stative_compound_standard	v. stat. comp. intrans.
زیار	non_verb	n. m.
زیار ایستونکی	non_verb	n. m. anim. unisex / adj.
زیارت	non_verb	n. m.
زیارکښ	non_verb	adj.
زیارکښي	non_verb	n. f.
زیاړه	non_verb	n. f.
زیاړې	non_verb	n. f. pl.
زیان	non_verb	n. m.
زیان رسول	regular_simple	v. dyn. comp. trans.
زیان کول	dynamic_compound	v. dyn. comp. trans.
زیانمن	non_verb	adj.
زیانول	regular_simple	v. stat. comp. trans.
زیاڼې	non_verb	n. f. pl.
زیاڼې کول	dynamic_compound	v. dyn. comp. trans.
زیبا	non_verb	adj.
زېبرا	non_verb	
زیتون	non_verb	n. m.
زیر	non_verb	adj.
زیر	non_verb	n. m.
زېر	non_verb	n. m.
زیر و بم	non_verb	n. m.
زیرک	non_verb	adj.
زیرکتیا	non_verb	n. f.
زېرمتون	non_verb	n. m.
زېرمه	non_verb	n. f.
