translation,book,chapter,verse,file_id,file_name
yousafzai,Numbers,22,7,1ryDjgaSuqopU8CDkMjaqgeHnxlESeWs_,"yousafzai_numbers022_verse_007.mp3"
yousafzai,Numbers,16,40,1XmDUrOghnySjg9vifLf2wWwz6BkkRNp7,"yousafzai_numbers016_verse_040.mp3"
yousafzai,Numbers,16,42,1Jj2Y9qeNeCvpD85PH1RetMAK_Xu_08RC,"yousafzai_numbers016_verse_042.mp3"
yousafzai,Numbers,16,43,1ZsU9HgO04slGaLoZ6yVrOKYNaKeKxRRh,"yousafzai_numbers016_verse_043.mp3"
yousafzai,Numbers,16,47,1hvglyhkrE7dhE1Np250T9oWfeWhjhgKR,"yousafzai_numbers016_verse_047.mp3"
yousafzai,Numbers,16,46,1E1sgrUTD30qUbYw4n5E5NJbrr1MKzODH,"yousafzai_numbers016_verse_046.mp3"
yousafzai,Numbers,16,44,11d1PcaROrMNSnwflCneHZVNeqhRKfV-t,"yousafzai_numbers016_verse_044.mp3"
yousafzai,Numbers,16,45,1to7Zbf5Kwgkx9QtBl_tDPOS3OVhBmCTf,"yousafzai_numbers016_verse_045.mp3"
yousafzai,Numbers,16,36,14FaCjyH_ZC8syxmFfJUhh28bzi8kKj_i,"yousafzai_numbers016_verse_036.mp3"
yousafzai,Numbers,16,37,11BTD9cQjHNX2z_97a_bkc3ZuI_myORFD,"yousafzai_numbers016_verse_037.mp3"
yousafzai,Numbers,16,35,1YhfOkIB60mkL22TKd2YFDfAugAde6oxv,"yousafzai_numbers016_verse_035.mp3"
yousafzai,Numbers,16,34,1gJYYBYIkcr5QQA-cWgtCLzl6j35xJn_D,"yousafzai_numbers016_verse_034.mp3"
yousafzai,Numbers,16,30,1pTm_K5jvFW2vbZy_i5dWdfmPOcY7-85B,"yousafzai_numbers016_verse_030.mp3"
yousafzai,Numbers,16,31,1a0CidIJFcQNlBER-Sl7e4dwCQ-3CfgMF,"yousafzai_numbers016_verse_031.mp3"
yousafzai,Numbers,16,33,1NvOBMHrykq9DWLHpcDlAfj7E87u2N-Zh,"yousafzai_numbers016_verse_033.mp3"
yousafzai,Numbers,16,27,1dI7skNib5z97zosdM2LhLQ4q_WFTKQK-,"yousafzai_numbers016_verse_027.mp3"
yousafzai,Numbers,16,32,1oOv9IzHldq6m1dShxyw66i4zUwi8SQef,"yousafzai_numbers016_verse_032.mp3"
yousafzai,Numbers,16,29,1brw-en07h1uxSmfV23Pwowd58oC8W-LI,"yousafzai_numbers016_verse_029.mp3"
yousafzai,Numbers,16,28,1rmNvqv8VuPrJE3J68sMcf3CSBnVdCVSz,"yousafzai_numbers016_verse_028.mp3"
yousafzai,Numbers,16,39,1BjN5Iy2tLPHzzo6RJCHoCu4r4YlIh7fE,"yousafzai_numbers016_verse_039.mp3"
yousafzai,Numbers,16,48,1Zt2Q-CetfNXkde3oNmi0fpQiSXJJaFeu,"yousafzai_numbers016_verse_048.mp3"
yousafzai,Numbers,16,38,1IPi4ZqhO32kubsnQqlfoCSNWJEw5Sr4L,"yousafzai_numbers016_verse_038.mp3"
yousafzai,Numbers,20,29,1IcDGXQqbGehi6XRiEwOEtU_gvEdMWKrq,"yousafzai_numbers020_verse_029.mp3"
yousafzai,Numbers,20,1,1w6ctSVblw4OvumFwE3pyshuVLC5v8Mg4,"yousafzai_numbers020_verse_001.mp3"
yousafzai,Numbers,20,15,1JfCqyN94wILhL-Wrq_LCQVlfVqPMSef-,"yousafzai_numbers020_verse_015.mp3"
yousafzai,Numbers,20,14,1j81fmtlGCVQJ13HuxcBJMiDxbU2aBEwa,"yousafzai_numbers020_verse_014.mp3"
yousafzai,Numbers,20,16,1RZQxbO0cKS5JC66gKTgaj4vwmqwa1-OW,"yousafzai_numbers020_verse_016.mp3"
yousafzai,Numbers,20,28,1HqPlq14gGFOZj_4KzQ4TuHsq0ZZkO-2F,"yousafzai_numbers020_verse_028.mp3"
yousafzai,Numbers,20,3,1Ib6I__YUtSZXJ-PV90N_6i73Yz5h-S77,"yousafzai_numbers020_verse_003.mp3"
yousafzai,Numbers,20,2,1MYG2MR8IGHxeiXp8q3iGUDp1RA81SEqy,"yousafzai_numbers020_verse_002.mp3"
yousafzai,Numbers,20,17,1xBm-K8q7l-hftFtOnRK5Dbupn7o8QlXL,"yousafzai_numbers020_verse_017.mp3"
yousafzai,Numbers,20,13,1bRk9CdHdHi4gzjbKQfvFXyjnfaFMf0hG,"yousafzai_numbers020_verse_013.mp3"
yousafzai,Numbers,20,7,1FieAvw6DQgxYvx_qY_R8BKZpwJSqZCH8,"yousafzai_numbers020_verse_007.mp3"
yousafzai,Numbers,20,12,1f9a3IY00ETG5L_OhsvruQSm_4eymKYH2,"yousafzai_numbers020_verse_012.mp3"
yousafzai,Numbers,20,4,17h6OJGR6M_clpDV97qXE6woyxciuA0kH,"yousafzai_numbers020_verse_004.mp3"
yousafzai,Numbers,20,6,1abd8bXN7qVuBZ1jhW7eFwIGj82f3CE1M,"yousafzai_numbers020_verse_006.mp3"
yousafzai,Numbers,20,10,1mcSjvQeEsdUAeNO2T8gpASdTFSKcqnAt,"yousafzai_numbers020_verse_010.mp3"
yousafzai,Numbers,20,11,1-9acGbVspEKhY1CgytlpKgioHZGBQBx9,"yousafzai_numbers020_verse_011.mp3"
yousafzai,Numbers,20,8,1yvL-dhWpCyCz3jKmrAy1FiYDmYK4w0Hr,"yousafzai_numbers020_verse_008.mp3"
yousafzai,Numbers,20,5,1102Z3rf-TAvmdSV0pMIQcf4YL5BWVJas,"yousafzai_numbers020_verse_005.mp3"
yousafzai,Numbers,20,20,1CgpbsfJUg0Ce3taDB4YJyDzWkn3EXspx,"yousafzai_numbers020_verse_020.mp3"
yousafzai,Numbers,20,21,1Yvj2DpFDpHt8bNJJR1B4DsWIGFrjBpzd,"yousafzai_numbers020_verse_021.mp3"
yousafzai,Numbers,20,9,1IsQGj0Ax-h1xglldp_whUWtzy14SoMr9,"yousafzai_numbers020_verse_009.mp3"
yousafzai,Numbers,20,23,1u6TZ4xBMuUB3h6NL42gJnFIcowpKkx93,"yousafzai_numbers020_verse_023.mp3"
yousafzai,Numbers,20,22,18sDDFJR7VaDzynODE5ChBWHgRQDQuf5u,"yousafzai_numbers020_verse_022.mp3"
yousafzai,Numbers,20,26,17FQusyCavdPO7WKJcAmC0X8xUdnEfhSQ,"yousafzai_numbers020_verse_026.mp3"
yousafzai,Numbers,20,27,1MRzykgUGnWRYKg6GmDVW-m4XdK6S-oyk,"yousafzai_numbers020_verse_027.mp3"
yousafzai,Numbers,20,25,1CV6741m4K9vkHxHD2WQwX4vfv4MSdvEb,"yousafzai_numbers020_verse_025.mp3"
yousafzai,Numbers,20,19,153I-IkNNrvv38NkiJoABAnNpEnIbTOgY,"yousafzai_numbers020_verse_019.mp3"
yousafzai,Numbers,20,18,1ZNAZajBCQVGWeAm-kHcCWpAPr6PeKwf3,"yousafzai_numbers020_verse_018.mp3"
yousafzai,Numbers,20,24,1nNTTYSmW2mOsGS2w_2njQBHiVhbm0qQq,"yousafzai_numbers020_verse_024.mp3"
yousafzai,Numbers,36,9,1Zc7Y6FIU_Z46LtbS5TGfCiC_muchFher,"yousafzai_numbers036_verse_009.mp3"
yousafzai,Numbers,36,8,1eKOt-5BMwlqolbNETa9CzSl6gdiFXaYP,"yousafzai_numbers036_verse_008.mp3"
yousafzai,Numbers,36,5,1NXNVF6YmK9wX0TNDpQlBtOeiTRjZe2UZ,"yousafzai_numbers036_verse_005.mp3"
yousafzai,Numbers,36,7,1zQ-x2kG4OxXAw2owy6aixESocDmTZorb,"yousafzai_numbers036_verse_007.mp3"
yousafzai,Numbers,36,6,1PoaeVAwUC2xwj-Olz7U8dERqydGqE080,"yousafzai_numbers036_verse_006.mp3"
yousafzai,Numbers,36,12,1xj-h1nZWG_NfMsTQUueozQ5GMT6IeKO5,"yousafzai_numbers036_verse_012.mp3"
yousafzai,Numbers,36,3,1mVcioYrWxldNMDS3QZJpnL6ZMkYII0Vr,"yousafzai_numbers036_verse_003.mp3"
yousafzai,Numbers,36,4,1HXskGP0D4mApPk0V0TP1Mpe2HVCBdaqR,"yousafzai_numbers036_verse_004.mp3"
yousafzai,Numbers,36,1,1oVowJnhZk5ZIWBdzkolLxhHQ9kIgnKDK,"yousafzai_numbers036_verse_001.mp3"
yousafzai,Numbers,36,2,19IJo3DOFiW87LZ79SXMXnCnghYWgFQyc,"yousafzai_numbers036_verse_002.mp3"
yousafzai,Numbers,28,19,1dl0rcqi1Z-a2Dox1m55qvCdMgEz4UK2t,"yousafzai_numbers028_verse_019.mp3"
yousafzai,Numbers,28,26,1fBc7SdxhbQ1X-3ibVa6tZfxAEj1alh3Y,"yousafzai_numbers028_verse_026.mp3"
yousafzai,Numbers,28,27,1N4V29i3J-F39fMqfDgAPXddB_d3PnTba,"yousafzai_numbers028_verse_027.mp3"
yousafzai,Numbers,28,31,1YvaVUBxKtp3Ao999OhE4PCnfRnvTAv27,"yousafzai_numbers028_verse_031.mp3"
yousafzai,Numbers,28,25,1PhD7CvGJ-zRKt8FZamiUw3Hu38b9oQak,"yousafzai_numbers028_verse_025.mp3"
yousafzai,Numbers,28,24,1u-7hnRfsX6ReDexd0EQ4cS1e10UYgesp,"yousafzai_numbers028_verse_024.mp3"
yousafzai,Numbers,28,30,1toKBd3i6w7rnrHLDiA08fnwir9AY5Tzr,"yousafzai_numbers028_verse_030.mp3"
yousafzai,Numbers,28,18,1ZZgWt4EcW5EDvQsROto_epGkvKJsmlOH,"yousafzai_numbers028_verse_018.mp3"
yousafzai,Numbers,28,20,1DFsTxwu8JrFJWKclPOFP5-NAI2cQq78K,"yousafzai_numbers028_verse_020.mp3"
yousafzai,Numbers,28,11,1CtvHrC2AIfk5l7Vnt-hikJn47Ly9iMdO,"yousafzai_numbers028_verse_011.mp3"
yousafzai,Numbers,28,8,1t3lvKXuRRPys4bSe67x3FfFSrqbNtVhO,"yousafzai_numbers028_verse_008.mp3"
yousafzai,Numbers,28,9,1CpjJFJH6aoedqCcpPkLwylN59WL7Hxmc,"yousafzai_numbers028_verse_009.mp3"
yousafzai,Numbers,28,21,1kwEbrh0yy_TT_Jv6nPBYcA3jso5CTprt,"yousafzai_numbers028_verse_021.mp3"
yousafzai,Numbers,28,23,1UOK7yjfK4wqxB_YlWYb4_2cShLsYGF2S,"yousafzai_numbers028_verse_023.mp3"
yousafzai,Numbers,28,22,15Z4QNzDLCQemFaI9AOvP6jWkSDuA0gLw,"yousafzai_numbers028_verse_022.mp3"
yousafzai,Numbers,28,13,1xa2Bqy0UHWil46AeGLZfN7t9fTHFj0o4,"yousafzai_numbers028_verse_013.mp3"
yousafzai,Numbers,28,7,1wiBJSdM83Goy_6Vp-dDmnLwzWY85Uu3Q,"yousafzai_numbers028_verse_007.mp3"
yousafzai,Numbers,28,12,1LONM70wgjlZmUDan4n4if8FVTQnDKdSN,"yousafzai_numbers028_verse_012.mp3"
yousafzai,Numbers,28,6,1y7BETzuSJEsNO_kmjLAZ8aX1h__tWHYs,"yousafzai_numbers028_verse_006.mp3"
yousafzai,Numbers,28,4,1-1cWULanjj8lCCaaM3q0fOQDPyf1zixl,"yousafzai_numbers028_verse_004.mp3"
yousafzai,Numbers,28,10,1Iyro6vlFaeWfReLThZCEIK78EwZxBh4D,"yousafzai_numbers028_verse_010.mp3"
yousafzai,Numbers,28,5,1gxnCoUvisd2-Gks9cKBXfckdfZWEN3Bs,"yousafzai_numbers028_verse_005.mp3"
yousafzai,Numbers,28,15,1r4EIG3iFxPdZ-zpSf-dAEDVJ7eGFT220,"yousafzai_numbers028_verse_015.mp3"
yousafzai,Numbers,28,1,1YdUweZRXt9QqZVGnXlvh3hK6xDPMjwJK,"yousafzai_numbers028_verse_001.mp3"
yousafzai,Numbers,28,29,1qj2Pp1jn-BCZ0DGPkAajC2xmkwrlY7ot,"yousafzai_numbers028_verse_029.mp3"
yousafzai,Numbers,28,28,1GTBuPp47HEOAVm5_lGyyLOAIxHrSRqf8,"yousafzai_numbers028_verse_028.mp3"
yousafzai,Numbers,28,14,1COLLvkOhQIjkspbPnMIbzAmNck3dAeUD,"yousafzai_numbers028_verse_014.mp3"
yousafzai,Numbers,28,2,1jFFB4je0E6-U9QTMf-r159FjzZPm-w02,"yousafzai_numbers028_verse_002.mp3"
yousafzai,Numbers,24,14,165Ms5NdEzcSLgK80o6qpAmFlVMC0-utM,"yousafzai_numbers024_verse_014.mp3"
yousafzai,Numbers,28,16,1ifDJ37NZBKjJ-I2RkKk3TwS57ihFwjV2,"yousafzai_numbers028_verse_016.mp3"
yousafzai,Numbers,28,17,1t-OgKpiBH86g9h_Q_DG5NhhUmFuXMnIL,"yousafzai_numbers028_verse_017.mp3"
yousafzai,Numbers,28,3,13L3FlUuaIoHyZMRuTJrL5caYLa2Wkf6v,"yousafzai_numbers028_verse_003.mp3"
yousafzai,Numbers,24,3,1aE8mlYQJa3hYsiM9SeswEDGDgb40El0l,"yousafzai_numbers024_verse_003.mp3"
yousafzai,Numbers,24,1,1O9LUAafkBVAetGIGXGeYa3g7etbXk0Y4,"yousafzai_numbers024_verse_001.mp3"
yousafzai,Numbers,24,15,1h7wcAMY-T201udu58TlYQGyT8qOxpu3c,"yousafzai_numbers024_verse_015.mp3"
yousafzai,Numbers,24,17,17qXRlkdmMWkTpKeySBg1LcGEtS0SxG3s,"yousafzai_numbers024_verse_017.mp3"
yousafzai,Numbers,24,2,1QPAwESoEV7syQ7_eWXCYTVzm2Fn9e4AN,"yousafzai_numbers024_verse_002.mp3"
yousafzai,Numbers,24,6,1W5V-h33fw2hFpsgD-52Gxf0dV8Hu8FPR,"yousafzai_numbers024_verse_006.mp3"
yousafzai,Numbers,24,16,1rKCuur9WbJ37GUCI9036mNC58K_eMKRG,"yousafzai_numbers024_verse_016.mp3"
yousafzai,Numbers,24,12,1WhU7ysxlBvoU8TqEMWpo-xkbxyVKeK1n,"yousafzai_numbers024_verse_012.mp3"
yousafzai,Numbers,24,7,1_GizW97dZVKbzzlfTOu9qvpvIrQp8lUT,"yousafzai_numbers024_verse_007.mp3"
yousafzai,Numbers,24,13,1bFe3rwFzVaSmebvei9KgiIYVFijZtgKJ,"yousafzai_numbers024_verse_013.mp3"
yousafzai,Numbers,24,11,1ra-gbQMJ0AmHDd5GDv_XO2McKVpWPXE9,"yousafzai_numbers024_verse_011.mp3"
yousafzai,Numbers,24,5,1oi6Xu3sBupqkE3sb-o_qsh8f0Vg6U6tN,"yousafzai_numbers024_verse_005.mp3"
yousafzai,Numbers,24,4,1hiFryHdTA4xAsnjL76ig_jKZ20DCQ73n,"yousafzai_numbers024_verse_004.mp3"
yousafzai,Numbers,24,10,1LneUSq5Fi8xNa5bkQonWwxrJrl84MvSC,"yousafzai_numbers024_verse_010.mp3"
yousafzai,Numbers,24,9,1aEJ6LBmh2pUPz3pebtpg6Kbd7NqKvWWv,"yousafzai_numbers024_verse_009.mp3"
yousafzai,Numbers,24,21,1eURk9qZ_MmGlkQxP1Q5-KUxrIjC66J1J,"yousafzai_numbers024_verse_021.mp3"
yousafzai,Numbers,24,20,1ZjcoytSKTXQfg2pI7qWvTFuPV8inO7Tz,"yousafzai_numbers024_verse_020.mp3"
yousafzai,Numbers,24,8,1AkKek_IUvDw1_0LkLXffqRmHAGzoVVvQ,"yousafzai_numbers024_verse_008.mp3"
yousafzai,Numbers,24,22,1rUVhDM6RUmtnN6bADd2BEiIGdWlt4a07,"yousafzai_numbers024_verse_022.mp3"
yousafzai,Numbers,24,23,10QQ9ZMyaMTyOIOLEFaTd0rUtACCRcvQp,"yousafzai_numbers024_verse_023.mp3"
yousafzai,Numbers,24,24,1YJ3iT7eZ9DXpjPlIskcWKyT5Am9a8DHX,"yousafzai_numbers024_verse_024.mp3"
yousafzai,Numbers,24,19,1FL4Zt5iFAL7vxnS8FrB-oACwiPyV7Z3N,"yousafzai_numbers024_verse_019.mp3"
yousafzai,Numbers,24,18,137YngXddBA0HBp0oozUHjo9EOyBCPa9o,"yousafzai_numbers024_verse_018.mp3"
yousafzai,Numbers,24,25,1toYLnAShKeZ9uSkLgLFNri9yC6J1doXR,"yousafzai_numbers024_verse_025.mp3"
yousafzai,Numbers,26,37,1UGbXRPQIFaamaPJIzlCEDAyZEk5lFf0Q,"yousafzai_numbers026_verse_037.mp3"
yousafzai,Numbers,26,22,144xTuPaqIv2rRZnDELQOZNj9JiY2dD2g,"yousafzai_numbers026_verse_022.mp3"
yousafzai,Numbers,26,23,1_hETo-cW1WJfOZGsQtyLz2I6Xb71ZDo0,"yousafzai_numbers026_verse_023.mp3"
yousafzai,Numbers,26,34,1W-6dZVlgKCfqFsI18shJUWDTOPtrjlAt,"yousafzai_numbers026_verse_034.mp3"
yousafzai,Numbers,26,36,1zb7S0x8U4JD4gJUEItIk-Bw74tZ6w8c6,"yousafzai_numbers026_verse_036.mp3"
yousafzai,Numbers,26,8,1-TsM6xGkVZOeWGaMWqrEwFZUwCqUQKS6,"yousafzai_numbers026_verse_008.mp3"
yousafzai,Numbers,26,9,1PV4XnH8aH0JdE1Xu4Ha54BkWSRM0lEB5,"yousafzai_numbers026_verse_009.mp3"
yousafzai,Numbers,26,35,1oBBg7z9jjQve5MzxhXkI3eqWEQCicce5,"yousafzai_numbers026_verse_035.mp3"
yousafzai,Numbers,26,25,1zvxWXdAVB68jOS7ZeQh15VW6x9oCHC7G,"yousafzai_numbers026_verse_025.mp3"
yousafzai,Numbers,26,31,1cjp1LSW0zuhMOo96AFyP1nQFhmcbzel2,"yousafzai_numbers026_verse_031.mp3"
yousafzai,Numbers,26,30,1eJ6d9YmKGAiUIn8epBcz0xIBUhUmMftN,"yousafzai_numbers026_verse_030.mp3"
yousafzai,Numbers,26,24,16SMb_GMALwU5XNRSnCXOp6H7LNI-MO9J,"yousafzai_numbers026_verse_024.mp3"
yousafzai,Numbers,26,18,1P0MjAok0igRHYajn1PH1lq3Kcg_ujYbJ,"yousafzai_numbers026_verse_018.mp3"
yousafzai,Numbers,26,32,1X0sDMh3dWDlTa-oFuAvZKN_eviRDDzTS,"yousafzai_numbers026_verse_032.mp3"
yousafzai,Numbers,26,26,1idDOzDfeJWkCEf5SzKsnX_RH-AdY2HsV,"yousafzai_numbers026_verse_026.mp3"
yousafzai,Numbers,26,27,1LCn6F5NYAaRO4JA15JjwYCGNVkL0N_EP,"yousafzai_numbers026_verse_027.mp3"
yousafzai,Numbers,26,40,1VnkAh47FAX5vpSnbbfIXxka_WQaai2ji,"yousafzai_numbers026_verse_040.mp3"
yousafzai,Numbers,26,41,1uuyprWfx5L7nnCcHZ8CZglorJ4r_X1jZ,"yousafzai_numbers026_verse_041.mp3"
yousafzai,Numbers,26,33,1gHYccFvUJUn_tkOYlKHWFe3iN10nntNw,"yousafzai_numbers026_verse_033.mp3"
yousafzai,Numbers,26,57,1yPgqNMA8fpGx8StdTISJQC7ppsB0VM3x,"yousafzai_numbers026_verse_057.mp3"
yousafzai,Numbers,26,46,1GSS7038DfEUfdH_46EBXsk0uGkMul9eZ,"yousafzai_numbers026_verse_046.mp3"
yousafzai,Numbers,26,52,1DHiZbtgxN1a9lMiXuwLlshZ0Tj3a2vC1,"yousafzai_numbers026_verse_052.mp3"
yousafzai,Numbers,26,53,1rqAmb2yzg4JMToHcLbW4sHXnO8OQCy7h,"yousafzai_numbers026_verse_053.mp3"
yousafzai,Numbers,26,47,1G1Hr5uUrLFUlfkfwmDG1QC2U5_aKo2xA,"yousafzai_numbers026_verse_047.mp3"
yousafzai,Numbers,26,51,17sfLJypJ2E4_kQAy3AqtayxHiwT_5u7F,"yousafzai_numbers026_verse_051.mp3"
yousafzai,Numbers,26,50,184I7zZu1H4Z1W4sz-zyezQwFbaC5dKcG,"yousafzai_numbers026_verse_050.mp3"
yousafzai,Numbers,26,45,1ddRQ102rosjjelV_jPz14WL5w1gQ50HO,"yousafzai_numbers026_verse_045.mp3"
yousafzai,Numbers,26,44,11GGbS9xEEd49H-LR1nkLqr7T6WLHdPel,"yousafzai_numbers026_verse_044.mp3"
yousafzai,Numbers,26,49,1DCdRs9dK1xZ2nzYog8haOjT62U5yaCh9,"yousafzai_numbers026_verse_049.mp3"
yousafzai,Numbers,26,48,12CB9hNZ9feQytNa1HkkMPZa4uJ7r6vUG,"yousafzai_numbers026_verse_048.mp3"
yousafzai,Numbers,26,58,1LmmUfOCxL_O_g5x6f3EqUGAUDFQkNLMx,"yousafzai_numbers026_verse_058.mp3"
yousafzai,Numbers,26,59,1c2qluAvuifUocnU2EBrS6t1_2k2tufXZ,"yousafzai_numbers026_verse_059.mp3"
yousafzai,Numbers,26,16,1o4MW6GttW-e8RoQt8u1KPJBst3ehT0Qe,"yousafzai_numbers026_verse_016.mp3"
yousafzai,Numbers,26,2,17ORm0f04pxc365R0UToEqGHD5bNDeDlx,"yousafzai_numbers026_verse_002.mp3"
yousafzai,Numbers,26,17,110FSrGW29aA_NOAJcmBZe-9jZsRobyhl,"yousafzai_numbers026_verse_017.mp3"
yousafzai,Numbers,26,1,1R4aJAxKetrvXceKlD7NzCLHT7UQOVFJc,"yousafzai_numbers026_verse_001.mp3"
yousafzai,Numbers,26,14,1eIWSAIja7V0Oz4LTznH5a4IFosmENvtN,"yousafzai_numbers026_verse_014.mp3"
yousafzai,Numbers,26,29,17NVDQ85tLZz5Dr2Y-XUNoHOnZH9oKF_U,"yousafzai_numbers026_verse_029.mp3"
yousafzai,Numbers,26,15,1mYS0AGnl5BO2tS19yz57FElN6X78aP-I,"yousafzai_numbers026_verse_015.mp3"
yousafzai,Numbers,26,28,1ePv8HjvM0fqVXIv7slTVys_QlWb29f0a,"yousafzai_numbers026_verse_028.mp3"
yousafzai,Numbers,26,38,1PCQoyrfo76rz1LVzY0W6u5NIeTDh90P_,"yousafzai_numbers026_verse_038.mp3"
yousafzai,Numbers,26,11,1MFrfevKkhJ-fObjqKRNNr5PJmrZdSjvT,"yousafzai_numbers026_verse_011.mp3"
yousafzai,Numbers,26,10,1YUl2zaIcKDU9gv6aiVNDi4iqgBrJgRmb,"yousafzai_numbers026_verse_010.mp3"
yousafzai,Numbers,26,5,1T_cOcxPPkIhEZ7rGaVsEMr1r9Jzsjc-9,"yousafzai_numbers026_verse_005.mp3"
yousafzai,Numbers,26,39,1XVUyOCXcPNobrF4QbukmNn9e_8eDNuDR,"yousafzai_numbers026_verse_039.mp3"
yousafzai,Numbers,26,13,1A6rv1BOCwgy08y7bzL7zhJSE1TDHAUaN,"yousafzai_numbers026_verse_013.mp3"
yousafzai,Numbers,26,7,1K2hh5gAHdGjCHh-cCuwXPSU1WO51jR4l,"yousafzai_numbers026_verse_007.mp3"
yousafzai,Numbers,26,6,1F04uWoHFFjmAp810hAUelElXtFnXJHyI,"yousafzai_numbers026_verse_006.mp3"
yousafzai,Numbers,26,12,1KdxiDfg32VyNLmBExR3LqXHlulaZn7io,"yousafzai_numbers026_verse_012.mp3"
yousafzai,Numbers,34,4,1DzkBNlNAbEoNVmYRqra59rwpZypRgQeK,"yousafzai_numbers034_verse_004.mp3"
yousafzai,Numbers,34,10,1Px0TSPBkkS30gUA_VDkbfURMWbCq6aQ2,"yousafzai_numbers034_verse_010.mp3"
yousafzai,Numbers,34,5,1gFnwIY1DLURFR1KqwlkXvyc9mPgL71RS,"yousafzai_numbers034_verse_005.mp3"
yousafzai,Numbers,34,11,1oATh2bLvjeD_Z0BcINKwpmpPnM-aIAwp,"yousafzai_numbers034_verse_011.mp3"
yousafzai,Numbers,34,13,1ONmf6DZosdDT5qAiZhRqJ6W4XoQJQtfZ,"yousafzai_numbers034_verse_013.mp3"
yousafzai,Numbers,34,6,1QJagDhihhWyRxkVMRvlWNFMtrqTS1x6k,"yousafzai_numbers034_verse_006.mp3"
yousafzai,Numbers,34,12,15-DZaw4jVIiDCTsXNT_ERmPUP3ht3cIz,"yousafzai_numbers034_verse_012.mp3"
yousafzai,Numbers,34,7,1sNiNOAF1xHbRVXoDf-F5-RE0o8ihjQVD,"yousafzai_numbers034_verse_007.mp3"
yousafzai,Numbers,34,16,1M36bmZIshU8iPUqhAqFjMmpQUtBpFX0t,"yousafzai_numbers034_verse_016.mp3"
yousafzai,Numbers,34,3,1q_ec7uWUhMJlDmonKCvcV6i-lW6OtJJD,"yousafzai_numbers034_verse_003.mp3"
yousafzai,Numbers,34,17,1SipreU-f0fwKTE7ke-CbeoSQCbZyK5C-,"yousafzai_numbers034_verse_017.mp3"
yousafzai,Numbers,34,2,162XTWIN4Ye39upER5LO7TPrkNAkk8QSp,"yousafzai_numbers034_verse_002.mp3"
yousafzai,Numbers,34,1,1HCkFRufGGgSLx644VKCD_hwI_pkMCfvB,"yousafzai_numbers034_verse_001.mp3"
yousafzai,Numbers,34,15,1g-JoDrnrmC9aBdxTk8Rk7HKmy4fpMV8j,"yousafzai_numbers034_verse_015.mp3"
yousafzai,Numbers,31,8,1LUvd-X1f8iTRFnlx349slwmsKpYnndpK,"yousafzai_numbers031_verse_008.mp3"
yousafzai,Numbers,34,14,1-OpxjnIK1GgamvNf4c1z-HH9OGVubVbJ,"yousafzai_numbers034_verse_014.mp3"
yousafzai,Numbers,34,9,1FC5YxYAJYHpT-8JEnRHri_FTm0Nacqex,"yousafzai_numbers034_verse_009.mp3"
yousafzai,Numbers,34,18,1yNt4CBVQYBq9r4Xn9TBwMAJjuIIotjoc,"yousafzai_numbers034_verse_018.mp3"
yousafzai,Numbers,34,8,1R_yWqznscIBHbe3Hm5ruMrDkcf7WJ4qt,"yousafzai_numbers034_verse_008.mp3"
yousafzai,Numbers,31,20,1R7mATFR6fYYmxK2Qxnrkzf19o33aroF6,"yousafzai_numbers031_verse_020.mp3"
yousafzai,Numbers,31,21,1_yvCj8fNsEganW4veg1dQbe7YzzZmG-D,"yousafzai_numbers031_verse_021.mp3"
yousafzai,Numbers,31,9,1Nvom6PQforhclUfAZIdlCcUGYoSHZCJJ,"yousafzai_numbers031_verse_009.mp3"
yousafzai,Numbers,31,25,1FPhctqQAdEWWJPpjnS9oT75eRDaB6GBJ,"yousafzai_numbers031_verse_025.mp3"
yousafzai,Numbers,31,31,1T-mojyRZwaAUvUQYxiRV6i1oiiXjFXh1,"yousafzai_numbers031_verse_031.mp3"
yousafzai,Numbers,31,19,17Dv4DMB6UcvUJ35sLL2gliwhCfUQIpDb,"yousafzai_numbers031_verse_019.mp3"
yousafzai,Numbers,31,18,1tMJ7jUkZ1vuXF0beLD059Y6i0lnNh7Yd,"yousafzai_numbers031_verse_018.mp3"
yousafzai,Numbers,31,24,1LOoG5H1z9f4ML5UsPJDDo97jEDtO4hv7,"yousafzai_numbers031_verse_024.mp3"
yousafzai,Numbers,31,30,1CzjdntsuRjWEZGskkjjVW3OUVv9l01Wu,"yousafzai_numbers031_verse_030.mp3"
yousafzai,Numbers,31,26,10viFcDrQlxDMu5fmcu77VRWaEL-8JKxn,"yousafzai_numbers031_verse_026.mp3"
yousafzai,Numbers,31,27,1DQbpLBAd6KH0JhRBJM9WCv9GmrCljDG5,"yousafzai_numbers031_verse_027.mp3"
yousafzai,Numbers,31,41,1FQxXKMJHDpi6o_l_xgeC-1LwqRGVy42v,"yousafzai_numbers031_verse_041.mp3"
yousafzai,Numbers,31,16,1PmFO4-MY5Vb8wu0MoI-efDMl9ymteWN0,"yousafzai_numbers031_verse_016.mp3"
yousafzai,Numbers,31,2,1zwMW2fIrxXCSrqfLsAQ37ARXyVN7f0NL,"yousafzai_numbers031_verse_002.mp3"
yousafzai,Numbers,31,17,1jWwxXR7vbX9LRHZnFIi5cr4foi67vlmG,"yousafzai_numbers031_verse_017.mp3"
yousafzai,Numbers,31,3,1Hd50wYekWI6TfXbTf5I-T5pFT1z0aiMz,"yousafzai_numbers031_verse_003.mp3"
